Daily Returns,Daily Price,Trading Volume
0.0,11.38269329071045,0.0
0.002225607234949356,11.408026695251465,0.0
-0.00222066490706585,11.38269329071045,0.0
-0.0022256910177846922,11.357358932495117,0.0
-0.0022304878288401664,11.332026481628418,0.0
0.002980940612536509,11.365806579589844,0.0
0.0022284943872719065,11.391135215759277,0.0
0.0014828618194979715,11.408026695251465,0.0
-0.00222066490706585,11.38269329071045,0.0
-0.006676570356342615,11.306695938110352,0.0
0.0037338277132203945,11.348913192749023,0.0
-0.0007439372017171708,11.340470314025879,0.0
0.0029785528886765444,11.374248504638672,0.0
-0.008166590703060805,11.281359672546387,0.0
0.00015030395127779705,11.283055305480957,0.0
-0.006751673401576452,11.206875801086426,0.0
0.006042245168412119,11.274590492248535,0.0
0.0015015735140431197,11.291520118713379,0.0
0.0022489832573719948,11.316914558410645,0.0
0.003739473119824588,11.359233856201172,0.0
0.0022357447137189013,11.38463020324707,0.0
-0.00223075730985578,11.359233856201172,0.0
0.0067067304059602595,11.435417175292969,0.0
-0.0014807057082601993,11.418484687805176,0.0
-0.005189027548224812,11.359233856201172,0.0
0.0052160940037040415,11.418484687805176,0.0
0.0,11.418484687805176,0.0
-0.0007412419239082313,11.41002082824707,0.0
0.007418586368048707,11.494667053222656,0.0
0.002208904780141685,11.520057678222656,0.0
0.013225790535756898,11.672419548034668,0.0
0.0014500688308816123,11.689345359802246,0.0
0.0,11.689345359802246,0.0
0.007241151238291943,11.7739896774292,0.0
0.0021568253746602206,11.799384117126465,0.0
0.002518639850423776,11.829102516174316,0.0
-0.010767743497451132,11.701729774475098,0.0
0.0021769899690737837,11.727204322814941,0.0
-0.006517026900758838,11.650777816772461,0.0
0.0021864286716424264,11.676251411437988,0.0
0.0021820670127188357,11.701729774475098,0.0
-0.0021773159633787786,11.676251411437988,0.0
0.0036363971979436194,11.718710899353027,0.0
0.0021738353781941555,11.744185447692871,0.0
-0.0036150377058388194,11.701729774475098,0.0
-0.0036287241080041888,11.65926742553711,0.0
0.002185163821441405,11.684744834899902,0.0
-0.004360308881329877,11.633795738220215,0.0
0.0,11.633795738220215,0.0
0.004379404437393264,11.684744834899902,0.0
-0.005087271879345878,11.625301361083984,0.0
0.0014607860927453586,11.64228343963623,0.0
0.006564645167167038,11.718710899353027,0.0
-0.0007245304122515117,11.710220336914062,0.0
0.0029004672671906206,11.744185447692871,0.0
-0.004338240136500637,11.693236351013184,0.0
0.006774841090795958,11.772456169128418,0.0
0.0028946928201363242,11.806533813476562,0.0
-0.005050788171419018,11.746901512145996,0.0
0.0014506979855277713,11.76394271850586,0.0
0.002172124622265681,11.789495468139648,0.0
0.005057764074335669,11.84912395477295,0.0
-0.0035943704748933047,11.806533813476562,0.0
0.0021646119627323213,11.832090377807617,0.0
-0.002159936538262852,11.806533813476562,0.0
0.0043287392746780284,11.857641220092773,0.0
-0.0021547997456576873,11.832090377807617,0.0
0.005039314584867061,11.891716003417969,0.0
-0.0021490263179336777,11.86616039276123,0.0
0.0021536545783020777,11.891716003417969,0.0
-0.0028654218882625537,11.857641220092773,0.0
-0.0014369084896954654,11.84060287475586,0.0
0.004316767414865641,11.891716003417969,0.0
0.007163474524129798,11.97690200805664,0.0
0.0007109816850352502,11.985417366027832,0.0
0.004975404652957094,12.045049667358398,0.0
0.0,12.045049667358398,0.0
0.007071887507274166,12.130230903625488,0.0
0.012257272689606857,12.278914451599121,0.0
0.004871003757172199,12.338725090026855,0.0
-0.008310113138020103,12.236188888549805,0.0
-0.004189991811745952,12.184919357299805,0.0
0.0021038108561335367,12.210554122924805,0.0
0.007697544161864522,12.304545402526855,0.0
-0.005555387195614214,12.236188888549805,0.0
0.0006979422744453068,12.244729042053223,0.0
0.0006980785665890998,12.253276824951172,0.0
0.0020923077976777726,12.278914451599121,0.0
0.0013916487869285454,12.296002388000488,0.0
0.0013897147920240993,12.313090324401855,0.0
0.005551686824729396,12.381448745727539,0.0
0.0027604793693853935,12.415627479553223,0.0
0.005505913826149955,12.483986854553223,0.0
-0.006160158937738358,12.407083511352539,0.0
0.007575921788010032,12.501078605651855,0.0
0.0013670695376855058,12.518168449401855,0.0
-0.004778211234875873,12.458353996276855,0.0
0.005486954484204887,12.526712417602539,0.0
0.004309866382037342,12.580700874328613,0.0
0.0,12.580700874328613,0.0
0.005449816215668868,12.649263381958008,0.0
0.0054200505228023665,12.717823028564453,0.0
-0.009434293339844246,12.59783935546875,0.0
-0.0006797987432353159,12.589275360107422,0.0
-0.0006810944660070595,12.580700874328613,0.0
-0.004087002090158776,12.52928352355957,0.0
-0.010260082542834503,12.400732040405273,0.0
0.0,12.400732040405273,0.0
0.005528600465581013,12.469290733337402,0.0
-0.0034361761710268723,12.426444053649902,0.0
0.0089655689520034,12.537854194641113,0.0
0.0,12.537854194641113,0.0
-0.0006835835660943257,12.52928352355957,0.0
0.0013680262288373601,12.54642391204834,0.0
-0.003415507242047422,12.503571510314941,0.0
0.004112670749514935,12.554994583129883,0.0
-0.0027306012837502447,12.520711898803711,0.0
0.002053558412048906,12.54642391204834,0.0
0.0,12.54642391204834,0.0
0.0013660052665427358,12.563562393188477,0.0
0.00916801087001895,12.67874526977539,0.0
0.015593365982109475,12.876449584960938,0.0
0.004672811365718177,12.93661880493164,0.0
0.012624669849557346,13.099939346313477,0.0
0.004593091493025447,13.16010856628418,0.0
-0.0006532180372820218,13.151512145996094,0.0
0.0026144350111236836,13.185895919799805,0.0
-0.0026076175644675903,13.151512145996094,0.0
0.01503296505674978,13.349218368530273,0.0
-0.0025759287081349447,13.314831733703613,0.0
0.016139539177887352,13.5297269821167,0.0
0.008259282282509384,13.641472816467285,0.0
-0.0056711628767681654,13.564109802246094,0.0
-0.008871967939253267,13.443769454956055,0.0
0.00639385608691434,13.5297269821167,0.0
-0.0031767934284945287,13.486745834350586,0.0
-0.004461147239426033,13.426579475402832,0.0
0.011523363266542352,13.581298828125,0.0
-0.0031647302890578377,13.538317680358887,0.0
0.012063788593299929,13.701641082763672,0.0
0.0006272615730873454,13.710235595703125,0.0
-0.0025076821284921724,13.675854682922363,0.0
0.0021427914433109763,13.705159187316895,0.0
0.0,13.705159187316895,0.0
0.0012580282892491468,13.722400665283203,0.0
-0.013819117129914682,13.532769203186035,0.0
0.0050955110581385465,13.601725578308105,0.0
-0.013941791038183271,13.412093162536621,0.0
-0.014781422593178273,13.21384334564209,0.0
-0.001304732002720299,13.196602821350098,0.0
-0.004572094333130883,13.136266708374023,0.0
-0.017060230831542733,12.912158966064453,0.0
0.009345553489155334,13.032830238342285,0.0
0.004629621160327835,13.093167304992676,0.0
0.003950272051916226,13.144888877868652,0.0
0.002622862331287168,13.179366111755371,0.0
0.01177236595039477,13.334518432617188,0.0
0.0,13.334518432617188,0.0
0.00904946955627195,13.455188751220703,0.0
-0.012812227386222008,13.282797813415527,0.0
0.004542783997413036,13.343138694763184,0.0
0.0019379192562232195,13.368996620178223,0.0
0.004654736496845002,13.431225776672363,0.0
0.002573904611876232,13.46579647064209,0.0
0.0,13.46579647064209,0.0
0.006418595697947449,13.552227973937988,0.0
0.006377589706120235,13.63865852355957,0.0
-0.006337173811653218,13.552227973937988,0.0
0.0006377660076417602,13.560871124267578,0.0
-0.003823875826640455,13.509016036987305,0.0
-0.011516509085980231,13.353439331054688,0.0
-0.00841416885014934,13.241081237792969,0.0
0.005222020875407241,13.310226440429688,0.0
-0.007792482852783222,13.206506729125977,0.0
0.0013090674439808492,13.223794937133789,0.0
-0.0006536058953333646,13.2151517868042,0.0
