VBLIX_daily_ret,VBILX_daily_price,Date
-0.006135147370024074,9.112017631530762,2015-09-15
0.0,9.112017631530762,2015-09-16
0.007054790011515877,9.176301002502441,2015-09-17
0.0035032039433595674,9.208447456359863,2015-09-18
-0.004363510805004744,9.168266296386719,2015-09-21
0.0035054418604263393,9.20040512084961,2015-09-22
-0.0008736101327165846,9.192367553710938,2015-09-23
0.000874373994698141,9.20040512084961,2015-09-24
-0.0026198974969638966,9.176301002502441,2015-09-25
0.0035032039433595674,9.208447456359863,2015-09-28
0.001744555087705768,9.224512100219727,2015-09-29
0.00218255646205634,9.244645118713379,2015-09-30
0.0,9.244645118713379,2015-10-01
0.004355193928270884,9.284907341003418,2015-10-02
-0.0034685948370012376,9.252701759338379,2015-10-05
0.001740437001612305,9.268805503845215,2015-10-06
-0.0017374131434902962,9.252701759338379,2015-10-07
-0.0017410554205398165,9.236592292785645,2015-10-08
0.0,9.236592292785645,2015-10-09
0.0026155184744998117,9.260750770568848,2015-10-12
0.0008697710883187604,9.268805503845215,2015-10-13
0.004343738640218531,9.309066772460938,2015-10-14
-0.002595258155091429,9.284907341003418,2015-10-15
-0.0008674054900348338,9.276853561401367,2015-10-16
0.0,9.276853561401367,2015-10-19
-0.0017358030636075439,9.260750770568848,2015-10-20
0.00260848942305425,9.284907341003418,2015-10-21
0.0008681244762314133,9.292967796325684,2015-10-22
-0.004332957766540968,9.252701759338379,2015-10-23
0.0026102432231334127,9.276853561401367,2015-10-26
0.0017370366814200011,9.292967796325684,2015-10-27
-0.005199918763455824,9.244645118713379,2015-10-28
-0.004355812886145949,9.204377174377441,2015-10-29
0.00403388534142235,9.241506576538086,2015-10-30
-0.0026198033480895333,9.21729564666748,2015-11-02
-0.0017515715152609523,9.201150894165039,2015-11-03
-0.0008770633324302057,9.19308090209961,2015-11-04
-0.0008781444625963752,9.18500804901123,2015-11-05
-0.005272459373873106,9.136580467224121,2015-11-06
-0.0017662103634723536,9.120443344116211,2015-11-09
0.0017693353819603352,9.136580467224121,2015-11-10
-0.0008830529918429919,9.128512382507324,2015-11-11
0.0008838334636274148,9.136580467224121,2015-11-12
0.0026503071531780442,9.160795211791992,2015-11-13
0.0008806147125848263,9.168862342834473,2015-11-16
0.0,9.168862342834473,2015-11-17
-0.0008798399126130896,9.160795211791992,2015-11-18
0.0017618540484436451,9.176935195922852,2015-11-19
-0.0008796894514374598,9.168862342834473,2015-11-20
0.0008804639863186914,9.176935195922852,2015-11-23
0.0008796894514375708,9.18500804901123,2015-11-24
0.0,9.18500804901123,2015-11-25
0.0008789162780589166,9.19308090209961,2015-11-27
0.0021996662947303403,9.213302612304688,2015-11-30
0.0035118035186973984,9.245657920837402,2015-12-01
-0.0017501179759200625,9.229476928710938,2015-12-02
-0.007887426574282097,9.1566801071167,2015-12-03
0.0017666035687224912,9.172856330871582,2015-12-04
0.0026453362433003225,9.197121620178223,2015-12-07
0.0,9.197121620178223,2015-12-08
0.0008797288145716564,9.205212593078613,2015-12-09
-0.002636245106769186,9.18094539642334,2015-12-10
0.005286114903428674,9.229476928710938,2015-12-11
-0.0061347569614937925,9.172856330871582,2015-12-14
-0.00264512830930852,9.148592948913574,2015-12-15
-0.0026525605402691887,9.1243257522583,2015-12-16
0.003545944734644202,9.1566801071167,2015-12-17
0.0017666035687224912,9.172856330871582,2015-12-18
0.0,9.172856330871582,2015-12-21
-0.002211378002475839,9.152571678161621,2015-12-22
-0.0017728148317102121,9.136345863342285,2015-12-23
0.001775963285763904,9.152571678161621,2015-12-24
0.0,9.152571678161621,2015-12-28
-0.0044326622637701485,9.112001419067383,2015-12-29
0.0008907727000513344,9.120118141174316,2015-12-30
0.0041020012575372355,9.1575288772583,2015-12-31
0.001775916662197341,9.173791885375977,2016-01-04
0.0,9.173791885375977,2016-01-05
0.004432804562604531,9.214457511901855,2016-01-06
0.0017652552111304676,9.23072338104248,2016-01-07
0.0026432168643517606,9.255122184753418,2016-01-08
-0.0035144830354861822,9.22259521484375,2016-01-11
0.0026448225713586737,9.246987342834473,2016-01-12
0.002638567871496411,9.27138614654541,2016-01-13
-0.0026316241525576878,9.246987342834473,2016-01-14
0.002638567871496411,9.27138614654541,2016-01-15
-0.0017542103774905726,9.255122184753418,2016-01-19
0.0017572930391762664,9.27138614654541,2016-01-20
-0.0017542103774905726,9.255122184753418,2016-01-21
-0.001757396082042284,9.23885726928711,2016-01-22
0.0017604899602008395,9.255122184753418,2016-01-25
0.0008788526053202794,9.263256072998047,2016-01-26
0.0,9.263256072998047,2016-01-27
0.0008776690920875296,9.27138614654541,2016-01-28
0.006682436799206881,9.333341598510742,2016-01-29
-0.0026204903421146453,9.308883666992188,2016-02-01
0.005254033573361516,9.357792854309082,2016-02-02
-0.000870942628768967,9.349642753601074,2016-02-03
0.0017438116667078951,9.365946769714355,2016-02-04
0.0,9.365946769714355,2016-02-05
0.004351329261136572,9.40670108795166,2016-02-08
0.0,9.40670108795166,2016-02-09
0.0017334369732231458,9.423007011413574,2016-02-10
0.0008649150635393621,9.431157112121582,2016-02-11
-0.005186016987072328,9.382246971130371,2016-02-12
-0.0017373451654142391,9.365946769714355,2016-02-16
-0.0017407760810687067,9.349642753601074,2016-02-17
0.004359121162168522,9.390398979187012,2016-02-18
-0.0008681215861763292,9.382246971130371,2016-02-19
0.0,9.382246971130371,2016-02-22
0.0017375484587871526,9.39854907989502,2016-02-23
0.0,9.39854907989502,2016-02-24
0.0026023092831291006,9.423007011413574,2016-02-25
-0.0034604699101959957,9.390398979187012,2016-02-26
0.003827331550847246,9.426339149475098,2016-02-29
-0.005199594141497843,9.377326011657715,2016-03-01
-0.0008705522382701503,9.369162559509277,2016-03-02
0.0008713107598024017,9.377326011657715,2016-03-03
-0.0017418163767350947,9.360992431640625,2016-03-04
-0.0017452631047040201,9.34465503692627,2016-03-07
0.005244943119825152,9.393667221069336,2016-03-08
-0.002608636327364966,9.369162559509277,2016-03-09
-0.002615764474929949,9.34465503692627,2016-03-10
-0.0017483143732750506,9.328317642211914,2016-03-11
0.0017513763296852503,9.34465503692627,2016-03-14
0.0,9.34465503692627,2016-03-15
0.005244943119825152,9.393667221069336,2016-03-16
0.0017392939311311473,9.410005569458008,2016-03-17
0.0017357673060367507,9.426339149475098,2016-03-18
-0.0017327596385070532,9.410005569458008,2016-03-21
-0.0008681370201151228,9.401836395263672,2016-03-22
0.0034749567380158997,9.434507369995117,2016-03-23
-0.0008657813492198851,9.426339149475098,2016-03-24
0.0,9.426339149475098,2016-03-28
0.0060656198614501555,9.483515739440918,2016-03-29
0.0,9.483515739440918,2016-03-30
0.004834985504596823,9.52936840057373,2016-03-31
0.0,9.52936840057373,2016-04-01
0.000858463850095248,9.537549018859863,2016-04-04
0.0025750824055368327,9.562108993530273,2016-04-05
-0.0017121460339788452,9.545737266540527,2016-04-06
0.004288555463342503,9.586674690246582,2016-04-07
-0.0017083555627799285,9.570297241210938,2016-04-08
0.0,9.570297241210938,2016-04-11
-0.002566270832702222,9.545737266540527,2016-04-12
0.0008581906404070416,9.553929328918457,2016-04-13
-0.001714510281022541,9.537549018859863,2016-04-14
0.0025750824055368327,9.562108993530273,2016-04-15
-0.000855424741273203,9.553929328918457,2016-04-18
-0.0008574547807396193,9.545737266540527,2016-04-19
-0.0025729734287592843,9.5211763381958,2016-04-20
-0.0008597032936862314,9.512990951538086,2016-04-21
-0.0008607437684297059,9.504802703857422,2016-04-22
-0.0008610839423396355,9.496618270874023,2016-04-25
-0.001724254628925781,9.480243682861328,2016-04-26
0.004317679661385965,9.5211763381958,2016-04-27
0.0034400151367075527,9.553929328918457,2016-04-28
0.00214683119550263,9.574440002441406,2016-04-29
-0.0025709375978631988,9.549824714660645,2016-05-02
0.0042951083998079564,9.590842247009277,2016-05-03
0.0008560439196569902,9.599052429199219,2016-05-04
0.0017091332072769472,9.615458488464355,2016-05-05
-0.0025600694428258297,9.590842247009277,2016-05-06
0.00171149122373504,9.607256889343262,2016-05-09
0.0,9.607256889343262,2016-05-10
0.0008536879169112055,9.615458488464355,2016-05-11
-0.0017062170550493638,9.599052429199219,2016-05-12
0.0017091332072769472,9.615458488464355,2016-05-13
-0.0025600694428258297,9.590842247009277,2016-05-16
-0.0008554473040781607,9.582637786865234,2016-05-17
-0.006849238723566686,9.517004013061523,2016-05-18
0.0008621845495806468,9.525209426879883,2016-05-19
0.0,9.525209426879883,2016-05-20
0.0008611414644872362,9.533411979675293,2016-05-23
-0.0025812016137236604,9.508804321289062,2016-05-24
0.0,9.508804321289062,2016-05-25
0.0034509097853070436,9.541618347167969,2016-05-26
-0.0017197208786867701,9.525209426879883,2016-05-27
0.003020853420126368,9.553983688354492,2016-05-31
0.0,9.553983688354492,2016-06-01
0.002581832563092412,9.57865047454834,2016-06-02
0.006867621610357588,9.64443302154541,2016-06-03
-0.0017053430952342907,9.627985954284668,2016-06-06
0.0017082562582491079,9.64443302154541,2016-06-07
0.0008520782472245525,9.652650833129883,2016-06-08
0.0008518468240696908,9.660873413085938,2016-06-09
0.001702144882213208,9.67731761932373,2016-06-10
0.0016993510556346791,9.69376277923584,2016-06-13
-0.0016964681606749243,9.67731761932373,2016-06-14
0.0033985050165052932,9.710206031799316,2016-06-15
0.0,9.710206031799316,2016-06-16
-0.0025400001905343528,9.685542106628418,2016-06-17
-0.002546960538801213,9.660873413085938,2016-06-20
-0.001701750021717352,9.64443302154541,2016-06-21
0.0017046509114428954,9.660873413085938,2016-06-22
-0.0025530692506336994,9.636208534240723,2016-06-23
0.008532706431729098,9.71843147277832,2016-06-24
0.005921585505892946,9.775979995727539,2016-06-27
0.0,9.775979995727539,2016-06-28
-0.0025228132123183977,9.751317024230957,2016-06-29
0.0038023483038673866,9.788394927978516,2016-06-30
0.0016834770801985588,9.8048734664917,2016-07-01
0.005041748714030625,9.854307174682617,2016-07-05
0.0,9.854307174682617,2016-07-06
0.0,9.854307174682617,2016-07-07
0.0008360600368335636,9.86254596710205,2016-07-08
-0.003341543194017138,9.82958984375,2016-07-11
-0.004190908921563707,9.788394927978516,2016-07-12
0.0025253617639184878,9.813114166259766,2016-07-13
-0.0025190003766838442,9.788394927978516,2016-07-14
-0.003367441305799135,9.755433082580566,2016-07-15
0.0008450225347489404,9.763676643371582,2016-07-18
0.0016874460402598324,9.780152320861816,2016-07-19
-0.0016846033629854817,9.763676643371582,2016-07-20
0.0025316574390770175,9.788394927978516,2016-07-21
-0.000842079541880647,9.780152320861816,2016-07-22
-0.0008421066591075554,9.771916389465332,2016-07-25
0.0,9.771916389465332,2016-07-26
0.003372631908915791,9.8048734664917,2016-07-27
0.0,9.8048734664917,2016-07-28
0.005473509542458954,9.858540534973145,2016-07-29
-0.003350252756270433,9.825511932373047,2016-08-01
-0.002520869092234812,9.800743103027344,2016-08-02
0.0008424781819753591,9.809000015258789,2016-08-03
0.0025250153565967715,9.833767890930176,2016-08-04
-0.005037117465404695,9.784234046936035,2016-08-05
0.0,9.784234046936035,2016-08-08
0.0025312117641451692,9.809000015258789,2016-08-09
0.0025250153565967715,9.833767890930176,2016-08-10
-0.0041978564999520795,9.792487144470215,2016-08-11
0.0033724617061643425,9.825511932373047,2016-08-12
-0.002520869092234812,9.800743103027344,2016-08-15
-0.000842380875647919,9.792487144470215,2016-08-16
0.0016862795472649683,9.809000015258789,2016-08-17
0.0016833435710645883,9.825511932373047,2016-08-18
-0.0033611264359694193,9.792487144470215,2016-08-19
0.0025293706267146554,9.817255973815918,2016-08-22
0.0,9.817255973815918,2016-08-23
0.0,9.817255973815918,2016-08-24
-0.0016820250824279848,9.800743103027344,2016-08-25
-0.0033702046468830904,9.767712593078613,2016-08-26
0.003381601335417761,9.800743103027344,2016-08-29
0.0,9.800743103027344,2016-08-30
0.0004224067669156284,9.804883003234863,2016-08-31
0.0008438732381008673,9.813157081604004,2016-09-01
-0.0016867121659119855,9.796605110168457,2016-09-02
0.004223126147178569,9.837977409362793,2016-09-06
0.0,9.837977409362793,2016-09-07
-0.004205366354568141,9.796605110168457,2016-09-08
-0.004222931452321443,9.755234718322754,2016-09-09
0.0008483635665095246,9.763510704040527,2016-09-12
-0.0033898940815604295,9.730413436889648,2016-09-13
0.0017008592897163055,9.746963500976562,2016-09-14
0.0,9.746963500976562,2016-09-15
0.0008485942668567947,9.755234718322754,2016-09-16
-0.0008478747651921026,9.746963500976562,2016-09-19
0.0008485942668567947,9.755234718322754,2016-09-20
0.0016961405714379651,9.771780967712402,2016-09-21
0.0025403907985737106,9.796605110168457,2016-09-22
0.0,9.796605110168457,2016-09-23
0.0025338562188215175,9.821428298950195,2016-09-26
0.0008424516391394299,9.829702377319336,2016-09-27
-0.0008417425117805966,9.821428298950195,2016-09-28
0.0008424516391394299,9.829702377319336,2016-09-29
-0.0005060545114623505,9.824728012084961,2016-09-30
-0.0016877347972340528,9.808146476745605,2016-10-03
-0.0033809816573091567,9.774985313415527,2016-10-04
-0.0008482104311150485,9.766694068908691,2016-10-05
-0.0016984468790086638,9.750105857849121,2016-10-06
0.0008508638777229294,9.758401870727539,2016-10-07
-0.0025493465576980068,9.733524322509766,2016-10-10
0.0,9.733524322509766,2016-10-11
0.0,9.733524322509766,2016-10-12
0.0025558623365475874,9.758401870727539,2016-10-13
-0.0025493465576980068,9.733524322509766,2016-10-14
0.0017035489705419238,9.750105857849121,2016-10-17
0.0017013365086919752,9.766694068908691,2016-10-18
0.0008489305028229754,9.774985313415527,2016-10-19
-0.0008482104311150485,9.766694068908691,2016-10-20
0.0008489305028229754,9.774985313415527,2016-10-21
-0.0016965184249666532,9.758401870727539,2016-10-24
0.0,9.758401870727539,2016-10-25
-0.0025493465576980068,9.733524322509766,2016-10-26
-0.002555372444970505,9.708651542663574,2016-10-27
0.0,9.708651542663574,2016-10-28
0.00299550335605403,9.737733840942383,2016-10-31
-0.0008532180875183704,9.729425430297852,2016-11-01
0.001707697341375436,9.746040344238281,2016-11-02
0.0,9.746040344238281,2016-11-03
0.0017050796401847368,9.76265811920166,2016-11-04
-0.0025530217236896524,9.737733840942383,2016-11-07
-0.00256004600639681,9.712804794311523,2016-11-08
-0.01197551522325735,9.596488952636719,2016-11-09
-0.004329079184723583,9.55494499206543,2016-11-10
-0.0017392804094106262,9.538326263427734,2016-11-11
-0.005226332428816871,9.488475799560547,2016-11-14
0.0,9.488475799560547,2016-11-15
0.0008753302213160286,9.496781349182129,2016-11-16
-0.003499262961587979,9.463549613952637,2016-11-17
-0.00438999275539842,9.422004699707031,2016-11-18
0.0,9.422004699707031,2016-11-21
0.0008818092231253072,9.430313110351562,2016-11-22
-0.0026429958335019155,9.405388832092285,2016-11-23
-0.0008832656595619826,9.39708137512207,2016-11-25
0.003536389002384288,9.430313110351562,2016-11-28
0.0,9.430313110351562,2016-11-29
-0.002295416852069132,9.408666610717773,2016-11-30
-0.002654955521664837,9.383687019348145,2016-12-01
0.00354905920610471,9.416990280151367,2016-12-02
-0.000883899121265741,9.408666610717773,2016-12-05
0.0008846810901039781,9.416990280151367,2016-12-06
0.0035367104734147503,9.450295448303223,2016-12-07
-0.0026426548736330213,9.425321578979492,2016-12-08
-0.004417309190192675,9.383687019348145,2016-12-09
0.0,9.383687019348145,2016-12-12
0.0,9.383687019348145,2016-12-13
-0.007097813518946894,9.317083358764648,2016-12-14
-0.002681257401734194,9.292101860046387,2016-12-15
0.0017916605728449664,9.30875015258789,2016-12-16
0.003578859067965956,9.34206485748291,2016-12-19
-0.0017830992975097493,9.325407028198242,2016-12-20
0.0013440851967776446,9.33794116973877,2016-12-21
-0.0008949561667566108,9.329584121704102,2016-12-22
0.0008957578307511316,9.33794116973877,2016-12-23
-0.0008949561667566108,9.329584121704102,2016-12-27
0.0026883979172378503,9.354665756225586,2016-12-28
0.002681597597653962,9.379751205444336,2016-12-29
0.004018552609344583,9.417444229125977,2016-12-30
0.0,9.417444229125977,2017-01-03
0.0017797637769918495,9.434205055236816,2017-01-04
0.004440544288131454,9.47609806060791,2017-01-05
-0.003536891446396795,9.442582130432129,2017-01-06
0.0026618820928436815,9.467717170715332,2017-01-09
0.0,9.467717170715332,2017-01-10
0.0,9.467717170715332,2017-01-11
0.0008852070400351408,9.47609806060791,2017-01-12
-0.0017686470031578194,9.459338188171387,2017-01-13
0.0044292500076874575,9.501235961914062,2017-01-17
-0.006173284372375187,9.442582130432129,2017-01-18
-0.003548940463668049,9.40907096862793,2017-01-19
0.0008899136297266796,9.417444229125977,2017-01-20
0.004448548674792496,9.459338188171387,2017-01-23
-0.0035430572239583125,9.425823211669922,2017-01-24
-0.0035553515831937554,9.392311096191406,2017-01-25
0.0017844247560454551,9.40907096862793,2017-01-26
0.0008899136297266796,9.417444229125977,2017-01-27
-0.0008891223875954202,9.40907096862793,2017-01-30
0.004908309502635655,9.455253601074219,2017-01-31
-0.0008883911244804699,9.446853637695312,2017-02-01
0.0,9.446853637695312,2017-02-02
0.0008891810650466514,9.455253601074219,2017-02-03
0.0035522532939460394,9.48884105682373,2017-02-06
0.0008851459998426847,9.49724006652832,2017-02-07
0.0035369507574274373,9.530831336975098,2017-02-08
-0.004405731112716804,9.48884105682373,2017-02-09
-0.0008850454950168896,9.480443000793457,2017-02-10
-0.0008853265251411724,9.472049713134766,2017-02-13
-0.003546659116784645,9.438455581665039,2017-02-14
-0.0008891639009964702,9.430063247680664,2017-02-15
0.0026712814889922054,9.455253601074219,2017-02-16
0.0026640638931543226,9.480443000793457,2017-02-17
-0.0008853265251411724,9.472049713134766,2017-02-21
0.0017727254604333886,9.48884105682373,2017-02-22
0.0017693874562541012,9.505630493164062,2017-02-23
0.004417210708214547,9.547618865966797,2017-02-24
-0.003517488655936818,9.51403522491455,2017-02-27
0.00203354206701567,9.533382415771484,2017-02-28
-0.006178077154389228,9.47448444366455,2017-03-01
-0.001776094880206469,9.457656860351562,2017-03-02
0.000889577084849158,9.466070175170898,2017-03-03
0.0,9.466070175170898,2017-03-06
-0.0017769684020401133,9.449249267578125,2017-03-07
-0.003562584575933392,9.4155855178833,2017-03-08
-0.0026810610033042304,9.390341758728027,2017-03-09
0.0008963602958089734,9.398758888244629,2017-03-10
-0.0017904048303691855,9.38193130493164,2017-03-13
0.0,9.38193130493164,2017-03-14
0.007175277718256101,9.449249267578125,2017-03-15
-0.0017815446028039972,9.432415008544922,2017-03-16
0.002676075192172389,9.457656860351562,2017-03-17
0.0017792550059130274,9.47448444366455,2017-03-20
0.0026644946202292186,9.49972915649414,2017-03-21
0.0008858381148915129,9.50814437866211,2017-03-22
-0.0008850541002357604,9.49972915649414,2017-03-23
0.0008858381148915129,9.50814437866211,2017-03-24
0.001769807298125592,9.524971961975098,2017-03-27
-0.002650171106196364,9.49972915649414,2017-03-28
0.0026572131757778283,9.524971961975098,2017-03-29
-0.002650171106196364,9.49972915649414,2017-03-30
0.003994202297958882,9.537672996520996,2017-03-31
0.004421568897032602,9.57984447479248,2017-04-03
-0.001760941425228646,9.56297492980957,2017-04-04
0.0017640478100935386,9.57984447479248,2017-04-05
0.0,9.57984447479248,2017-04-06
-0.003520887349623414,9.546114921569824,2017-04-07
0.0017661643902537882,9.56297492980957,2017-04-10
0.003527098363242054,9.596704483032227,2017-04-11
